Name,Team,Age,Season,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,PlayerId
"Connor Panas","Blue Jays (AA)",25,2018,105,370,407,86,59,16,2,9,39,39,25,1,84,9,2,0,4,4,3,0.232432432,0.295566502,0.359459459,0.655025961,0.29826889906400517,0.061425061,0.206388206,"sa875228"
"Peter Van Gansen","Padres (AA)",24,2018,103,336,382,85,64,16,1,4,42,40,38,1,50,0,4,4,8,0,6,0.25297619,0.325396825,0.342261904,0.667658729,0.3061420737274129,0.099476439,0.130890052,"sa875579"
"Mylz Jones","Rockies (AA)",24,2018,117,404,429,101,69,19,3,10,49,35,14,0,94,2,5,4,9,10,5,0.25,0.275294117,0.386138613,0.66143273,0.29442404186024385,0.032634032,0.219114219,"sa875606"
"Trey Amburgey","Yankees (AA)",23,2018,125,481,517,124,81,25,2,16,65,74,22,0,108,9,5,0,15,12,2,0.257796257,0.299806576,0.417879417,0.717685993,0.32072454322006994,0.042553191,0.208897485,"sa875629"
"Logan Hill","Pirates (AA)",25,2018,117,391,444,89,56,14,2,17,48,72,41,2,132,8,4,0,8,1,5,0.227621483,0.31081081,0.404092071,0.714902881,0.32188374775027795,0.092342342,0.297297297,"sa875822"
"Andrew Guillotte","Blue Jays (AA)",25,2018,107,331,386,83,63,17,1,2,53,30,43,2,68,3,7,2,5,9,8,0.250755287,0.3359375,0.326283987,0.662221487,0.30664709335222295,0.111398963,0.176165803,"sa876089"
"Jordan George","Pirates (AA)",25,2018,110,342,392,90,73,12,0,5,46,43,41,1,47,8,0,1,5,0,1,0.263157894,0.355498721,0.342105263,0.697603984,0.32692364698801285,0.104591836,0.119897959,"sa876211"
"Dalton Kelly","Rays (AA)",23,2018,121,417,493,95,64,24,2,5,72,47,65,1,102,8,2,1,11,22,2,0.227817745,0.341463414,0.330935251,0.672398665,0.3173421958799032,0.131845841,0.206896551,"sa876363"
"Mandy Alvarez","Yankees (AA)",23,2018,99,359,390,94,55,25,3,11,54,54,25,0,48,3,2,0,17,2,1,0.26183844,0.313624678,0.44011142,0.753736098,0.33635359113810914,0.064102564,0.123076923,"sa913279"
"Andy Ibanez","Rangers (AAA)",25,2018,125,463,515,131,97,21,1,12,62,55,40,0,74,5,4,3,7,1,6,0.282937365,0.34375,0.41036717,0.75411717,0.33740076632238925,0.077669902,0.14368932,"sa914201"
"Eddy Martinez","Cubs (AA)",23,2018,119,411,448,91,55,21,3,12,42,54,31,0,91,1,3,2,8,5,1,0.221411192,0.275784753,0.374695863,0.650480616,0.29457936813478514,0.069196428,0.203125,"sa914203"
"Daniel Johnson","Nationals (AA)",22,2018,89,356,391,95,63,19,7,6,48,31,23,0,90,7,3,2,4,21,4,0.266853932,0.32133676,0.410112359,0.731449119,0.32907316172950374,0.058823529,0.230179028,"sa918018"
"Luke Raley","Dodgers (AA)",23,2018,93,386,435,106,67,17,5,17,65,53,24,1,105,20,5,0,4,3,0,0.274611398,0.344827586,0.476683937,0.821511523,0.36335212308140946,0.055172413,0.24137931,"sa918048"
"Tyler Neslony","Braves (AA)",24,2018,125,451,491,110,80,24,2,4,49,48,35,2,108,1,4,0,13,9,5,0.243902439,0.297352342,0.332594235,0.629946577,0.2881715305012428,0.071283095,0.219959266,"sa918131"
"Danny Woodrow","Tigers (AA)",23,2018,92,342,387,107,88,13,3,3,48,37,31,1,71,3,6,5,5,19,13,0.312865497,0.369109947,0.394736842,0.763846789,0.34722696874398257,0.080103359,0.183462532,"sa918257"
"Alex De Goti","Astros (AA)",23,2018,98,358,387,101,66,21,3,11,43,50,18,0,65,8,2,1,12,5,6,0.282122905,0.329015544,0.44972067,0.778736214,0.34633061089046263,0.046511627,0.167958656,"sa919320"
