Name,Team,Age,Season,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,PlayerId
"Aneury Tavarez","Red Sox (AAA)","—",2018,104,394,431,89,61,18,2,8,46,34,30,1,104,3,3,1,9,9,5,0.225888324,0.28372093,0.342639593,0.626360523,0.28254757644413236,0.069605568,0.241299303,"sa598684"
"Mike Papi","- - -","—",2018,110,332,396,78,48,22,1,7,48,36,57,3,103,3,0,4,6,1,2,0.234939759,0.352040816,0.370481927,0.722522743,0.3297085398879946,0.143939393,0.26010101,"sa599318"
"Eric Wood","- - -","—",2018,164,510,562,132,75,36,1,20,74,71,42,0,146,8,2,0,14,6,2,0.258823529,0.323843416,0.450980392,0.774823808,0.3404032163772719,0.074733096,0.259786476,"sa602394"
"Joey Meneses","Phillies (AAA)","—",2018,130,492,536,153,102,27,1,23,75,82,40,5,110,0,4,0,32,0,0,0.310975609,0.360074626,0.510162601,0.870237227,0.3805086992105746,0.074626865,0.20522388,"sa604598"
"Malquin Canelo","Phillies (AAA)","—",2019,128,423,473,111,80,27,2,2,57,35,32,3,137,5,3,10,5,8,10,0.262411347,0.319654427,0.349881796,0.669536223,0.29658613386361493,0.067653276,0.289640591,"sa657479"
"Jacob Robson","- - -","—",2018,169,629,718,176,125,34,4,13,97,67,76,1,194,3,5,5,5,32,16,0.27980922,0.357643758,0.408585055,0.766228813,0.3410531762945518,0.105849582,0.270194986,"sa658804"
"Drew Dosch","Orioles (AAA)","—",2018,103,355,394,98,66,24,1,7,44,40,33,1,112,3,3,0,8,1,1,0.276056338,0.340101522,0.408450704,0.748552226,0.33543597438559886,0.083756345,0.284263959,"sa709292"
"Cole Sturgeon","- - -","—",2018,164,581,642,146,107,23,3,13,63,63,43,1,147,9,4,5,17,14,5,0.251290877,0.310832025,0.368330464,0.679162489,0.3014160175368471,0.066978193,0.228971962,"sa709546"
"Jantzen Witte","- - -","—",2018,141,496,549,135,95,28,2,10,58,62,41,0,114,7,4,1,17,8,5,0.272177419,0.333941605,0.397177419,0.731119024,0.32389654828249104,0.074681238,0.207650273,"sa738324"
"Nick Longhi","- - -","—",2018,143,479,517,131,83,33,3,12,59,59,32,1,129,3,2,1,12,1,1,0.27348643,0.321705426,0.43006263,0.751768056,0.3251923652528559,0.061895551,0.249516441,"sa738434"
"Will Craig","Pirates (AAA)","—",2019,131,494,556,123,77,23,0,23,69,78,44,1,146,14,4,0,15,2,3,0.248987854,0.325539568,0.435222672,0.76076224,0.32922976843945617,0.07913669,0.262589928,"sa738696"
"Nick Gordon","- - -","—",2018,169,674,729,168,113,42,7,6,89,69,41,0,147,7,6,1,13,27,7,0.24925816,0.296703296,0.359050445,0.655753741,0.2906620953600485,0.056241426,0.20164609,"sa828662"
"Zack Zehner","- - -","—",2018,142,494,546,130,77,30,4,19,71,79,41,0,157,4,6,1,7,3,3,0.263157894,0.321100917,0.455465587,0.776566504,0.3382738511496728,0.075091575,0.287545787,"sa829122"
"Josh Ockimey","- - -","—",2018,149,470,573,97,46,19,2,30,74,72,93,1,176,7,3,0,6,1,2,0.206382978,0.343804537,0.44680851,0.790613047,0.34556336971846496,0.162303664,0.307155322,"sa829375"
"Roemon Fields","- - -","—",2018,198,627,707,154,126,18,6,4,83,49,60,1,132,7,7,6,8,41,24,0.245614035,0.315263908,0.312599681,0.627863589,0.28704036942550115,0.084865629,0.186704384,"sa829879"
"Zander Wiel","- - -","—",2018,141,520,580,129,56,40,6,27,91,85,43,2,171,10,7,0,7,3,1,0.248076923,0.313793103,0.503846153,0.817639256,0.34251967020925767,0.074137931,0.294827586,"sa857249"
"Jake Cronenworth","- - -","—",2018,95,369,432,121,78,29,4,10,79,47,50,0,67,10,3,0,4,13,5,0.327913279,0.418981481,0.509485094,0.928466575,0.4040225477958167,0.11574074,0.155092592,"sa857694"
"Ke'Bryan Hayes","Pirates (AAA)","—",2019,110,427,480,113,71,30,2,10,64,53,43,0,90,5,4,1,8,12,1,0.264637002,0.33611691,0.414519906,0.750636816,0.3287155711576187,0.089583333,0.1875,"sa874730"
"Ryan Mountcastle","Orioles (AAA)","—",2019,127,520,553,162,101,35,1,25,81,83,24,1,130,4,5,0,10,2,1,0.311538461,0.34358047,0.526923076,0.870503546,0.3667090290050576,0.043399638,0.235081374,"sa874734"
"Daz Cameron","- - -","—",2018,135,505,590,108,62,26,7,13,76,49,64,0,167,17,3,1,8,19,10,0.213861386,0.320882852,0.370297029,0.691179881,0.3096189495865477,0.108474576,0.283050847,"sa874736"
"Mark Mathias","Indians (AAA)","—",2019,115,412,478,111,66,31,2,12,62,59,51,0,91,7,6,2,8,13,2,0.269417475,0.355042016,0.441747572,0.796789588,0.34727316042956186,0.10669456,0.190376569,"sa875006"
"Trey Amburgey","Yankees (AAA)","—",2019,124,470,510,129,73,31,3,22,73,62,32,1,112,6,0,2,12,6,2,0.274468085,0.328740157,0.493617021,0.822357178,0.34918444596333853,0.062745098,0.219607843,"sa875629"
"Daniel Johnson","Indians (AAA)","—",2019,84,337,380,103,62,27,5,9,51,44,34,1,79,4,5,0,4,6,7,0.305637982,0.371052631,0.495548961,0.866601592,0.3705343228216851,0.089473684,0.207894736,"sa918018"
"Danny Woodrow","Tigers (AAA)","—",2019,100,376,426,103,85,12,5,1,58,32,41,0,89,4,3,2,6,23,5,0.27393617,0.349056603,0.340425531,0.689482134,0.31374918669462204,0.096244131,0.208920187,"sa918257"
