Name,Team,Age,Season,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,PlayerId
"Andrew Velazquez","- - -","—",2018,163,597,648,155,102,29,8,16,88,62,44,0,163,5,0,2,8,32,8,0.25963149,0.315789473,0.415410385,0.731199858,0.3242154624255449,0.067901234,0.251543209,"14196"
"Jason Coats","- - -","—",2018,200,733,789,182,101,44,4,33,96,110,44,1,190,5,6,1,17,9,3,0.248294679,0.293147208,0.454297407,0.747444615,0.32236309177236305,0.055766793,0.240811153,"14282"
"Anthony Alford","- - -","—",2018,181,657,736,163,109,38,4,12,98,71,61,0,206,15,2,1,9,39,15,0.248097412,0.325170068,0.372907153,0.698077221,0.3143004072766726,0.082880434,0.279891304,"14329"
"Dilson Herrera","- - -","—",2018,167,592,668,156,85,39,1,31,89,91,62,3,177,10,3,1,10,12,6,0.263513513,0.341829085,0.489864864,0.831693949,0.35691733810916004,0.092814371,0.264970059,"14335"
"Raimel Tapia","Rockies (AAA)","—",2018,105,434,473,131,78,33,9,11,81,62,32,2,85,2,1,3,12,21,3,0.301843317,0.351812366,0.495391705,0.847204071,0.36771309733135543,0.067653276,0.179704016,"14350"
"Joe Hudson","- - -","—",2018,102,338,383,84,56,14,1,13,42,47,38,1,102,1,4,2,12,0,0,0.24852071,0.322834645,0.411242603,0.734077248,0.3184375797447405,0.09921671,0.266318537,"14412"
"Scott Heineman","- - -","—",2018,149,583,651,179,130,26,4,19,102,82,49,0,138,13,5,1,19,20,11,0.30703259,0.37076923,0.463121783,0.833891013,0.3659740260931162,0.075268817,0.211981566,"14453"
"Jake Cave","- - -","—",2018,106,411,463,126,82,27,5,12,62,66,41,1,105,4,7,0,8,9,2,0.306569343,0.369330453,0.484184914,0.853515367,0.36941791380638683,0.088552915,0.226781857,"14477"
"Gabriel Guerrero","- - -","—",2018,209,728,768,200,136,32,4,28,107,113,30,1,194,2,8,0,22,6,7,0.274725274,0.302083333,0.445054945,0.747138278,0.3218412567925733,0.0390625,0.252604166,"14528"
"Max Moroff","- - -","—",2018,108,355,433,78,46,18,2,12,58,46,69,0,102,2,3,4,8,6,2,0.219718309,0.347319347,0.383098591,0.730417938,0.332973126348082,0.159353348,0.235565819,"14556"
