"","venueid","park_factor","mean_rel_speed","z_rel_speed","mean_spin_rate","z_spin_rate","mean_spin_axis","z_spin_axis","mean_vert_rel_angle","z_vert_rel_angle","mean_horz_rel_angle","z_horz_rel_angle","mean_rel_height","z_rel_height","mean_rel_side","z_rel_side","mean_extension","z_extension","mean_IVB","z_IVB","mean_px","z_px","mean_pz","z_pz"
"14",2873,-0.743205933928987,86.6900460662157,-0.077896458079506,2224.63134247564,0.0151591408790666,175.158158276967,-0.416496387096114,-1.28213309503952,0.107706172500324,0.0185398450195799,0.288760949063491,5.69277432894268,-0.706779290826504,0.217588756852973,-0.157624964468171,6.3072741011036,0.249600017602684,9.62690827846565,-0.203184886503658,0.108281205673759,1.18720417504996,2.21322163120567,-1.02965440205056
"15",2874,-1.37018060015773,85.5905924369748,-0.691698459163812,2216.00226351351,-0.0595925040315816,165.552624957983,-1.42743477837291,-1.46661584759664,-0.21876863757046,-2.41298657932773,-0.947521185669614,5.77450277310924,-0.430140747491517,1.92004843697479,0.963923635945048,6.92809334453781,1.97705724789119,12.2873337897479,0.819901640060668,-0.160596666666667,-1.08480687449684,2.349505,-0.271099937257898
"16",2883,3.86445071541543,87.5474267022697,0.400761246169636,2216.8461682243,-0.0522819595857653,182.156603331108,0.320057904011291,-1.61453111548732,-0.48053082575239,0.638386042456609,0.603914744021464,6.16800622162884,0.901809492181548,-0.394335100133511,-0.560748958167418,5.68874955941255,-1.47147210275322,13.3859822360881,1.24239511642933,0.150506008010681,1.54400265995077,2.65271028037383,1.41654339891019
"17",2889,2.72664382929152,88.7922886524823,1.09574167625992,2439.23315579228,1.87420326559201,185.433686756206,0.664955926414741,-1.13642346699911,0.365565091453982,-2.56210937021277,-1.02334098363961,5.62097113031915,-0.949822364465917,1.99242201241135,1.01160199402044,6.0555088608156,-0.450947990968992,10.5066714955452,0.135134638002472,-0.0758456109395677,-0.368662651111543,2.46508425231584,0.372215227734012
"18",2894,2.43135167693315,87.8252715443038,0.555876219185127,2233.68139347604,0.0935575657601767,185.057005513924,0.625311950755031,-1.2107021553519,0.234115834891238,-0.619196385964557,-0.035488831297974,5.86549547848101,-0.122144067451258,0.335939757974684,-0.0796575381523477,6.52908470886076,0.866797925330557,9.34151292768608,-0.312935802997445,-0.0563402322059566,-0.203842706567163,2.54369459868753,0.809761127477211
"19",2902,-0.761055346221164,87.5202017918957,0.38556214725138,2337.27126895418,0.990931853568422,190.128260055997,1.15903826643872,-1.57452792737691,-0.409738119878559,-2.17084019476461,-0.824404592640626,5.96323715332926,0.208696863498522,1.23490549545795,0.512564278590856,5.98185937080024,-0.65588098133557,11.6424111028304,0.571891797701667,-0.357178354276449,-2.74591703763627,2.40651175516822,0.0462001782202881
"20",2909,0.199792454960411,88.214520863647,0.773185985399209,2226.50890797835,0.0314240412665672,164.744023829148,-1.51253634402503,-1.65704289982633,-0.555762935667666,-0.491995963236329,0.02918478630074,5.91298224829852,0.0385915364619614,0.759336369631542,0.199268231877913,6.12768062191974,-0.250126847197211,12.931923056583,1.06778326323345,-0.00385868291539723,0.239625024144863,2.42321232716194,0.139155713165614
"21",3370,0.946085148636628,87.8885914244186,0.591226385930875,2202.22969290466,-0.178900985525221,171.344522202035,-0.81786411863971,-1.69374302402616,-0.62071028663482,-1.51058880616461,-0.488707234805819,6.0236818931686,0.413293255268088,1.37351614171512,0.603878380256378,6.71111870276163,1.37331563116528,9.59546021351744,-0.215278475066309,0.0556226005070627,0.742240326775461,2.31621224194133,-0.456407730087575
"22",3430,1.55825797530132,86.7619335228387,-0.0377631922877688,2200.21734476231,-0.19633347564773,173.122744990884,-0.630714313856023,-1.14950110477553,0.342421901914302,-0.809469388471045,-0.132230989378342,5.84688608900216,-0.185134063777293,0.8721639892178,0.273596957728189,6.48300798274848,0.738587380131641,9.30964929246226,-0.325189202217456,0.118799297834991,1.27608178108895,2.47635264287107,0.434935191602851
"23",4190,0.577035853721396,81.2592509100642,-3.10979598132373,2178.84400176211,-0.38148562844596,185.621603490364,0.684733302080972,0.00121922427783725,2.37882473993009,-0.712508099470021,-0.0829321176275088,5.77427270877944,-0.430919480792002,0.653680838865096,0.129664344020466,6.62935407922912,1.14580191989288,5.59487838468415,-1.75373213600896,0.0349735729386892,0.567756579230991,2.65496987315011,1.42912031276416
"24",4370,-3.57366972175176,87.3508376927822,0.291009707582339,2310.65357733927,0.760349164422628,182.940805613819,0.402591602848411,-1.02523228558914,0.562337523181041,-0.827224359389266,-0.141258303714353,5.46628067242443,-1.47342639701799,0.412015045465762,-0.0295405613993082,5.98970114127082,-0.634060905297457,7.68515333994448,-0.949901269678494,-0.100277093596059,-0.575108046075396,2.07721613300493,-1.78666223660318
"25",4570,-2.63650002387863,85.2489324585635,-0.882440090153775,2154.81455801105,-0.589646946074835,192.116650966851,1.3683073035546,-0.127083165255525,2.15177100361096,3.82323872651934,2.22321710308196,5.37271325966851,-1.79013807594914,-2.97830678176796,-2.26302118046001,5.24832422651934,-2.69697523229534,7.13805794903315,-1.16029089374921,0.018060773480663,0.424843862342359,2.50203314917127,0.577873122213802
"26",5001,4.96420347173679,87.6656209876543,0.466746647423806,2471.94355889724,2.15756565554328,177.584784660494,-0.161105073472303,-1.29135364724074,0.0913887770423905,-2.24282812442407,-0.861006042027839,5.68005194444444,-0.749842656968263,1.70380675671605,0.821467660818612,6.88162798765432,1.84776532024038,12.3064759161111,0.827262887909534,-0.0538050122249389,-0.182420163463239,2.52512102689487,0.706380458690422
"27",5026,-3.31987436504548,84.0249888707926,-1.56574223533543,2053.67053950954,-1.4658333605282,159.812801691097,-2.03152489049313,-1.87322426045603,-0.93833403065699,0.304504634869707,0.43415651512209,6.67226128121607,2.60863734845667,-0.0823037671009772,-0.355188551108222,6.20093928338762,-0.0462813546929745,11.5363987520087,0.531123955371508,-0.214853499728703,-1.54327570704655,2.58728540423223,1.05238794586575
"28",5456,-5.75477591333014,86.6331981158738,-0.109633481587744,2033.19277549089,-1.64322732704586,177.758884604334,-0.142781851710236,-1.80171384489402,-0.811783721671003,-1.93859020691003,-0.70631971069094,5.97563772020725,0.250670925193186,1.52119374605276,0.701165624348646,6.04698313707018,-0.474671197495252,9.73735465726331,-0.160711905555116,-0.104295278365046,-0.609061603185889,2.03018792576932,-2.04842166392993
