Name,Team,Age,Season,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,PlayerId
"Luis Urias","Padres (AAA)","—",2018,120,450,533,133,88,30,7,8,83,45,67,0,109,11,2,3,8,2,1,0.295555555,0.398113207,0.446666666,0.844779873,0.38037280620269054,0.125703564,0.204502814,"16622"
"Brian O'Grady","Reds (AAA)","—",2019,112,429,489,120,61,30,1,28,71,77,51,2,136,4,4,0,1,20,4,0.279720279,0.358606557,0.55011655,0.908723107,0.3805448477896153,0.104294478,0.278118609,"16729"
"Josh Fuentes","Rockies (AAA)","—",2018,135,551,586,180,115,39,12,14,93,95,21,0,103,6,7,1,17,3,5,0.326678765,0.353846153,0.517241379,0.871087532,0.37615301232052667,0.035836177,0.175767918,"16885"
"Josh Fuentes","Rockies (AAA)","—",2019,101,402,437,102,60,23,2,17,66,64,25,1,118,2,4,4,8,1,1,0.253731343,0.297921478,0.447761194,0.745682672,0.310656047253697,0.057208237,0.270022883,"16885"
"Lane Thomas","Cardinals (AA)","—",2018,100,384,435,100,59,16,4,21,63,67,43,0,101,3,3,2,2,13,9,0.260416666,0.337182448,0.486979166,0.824161614,0.36348486111841355,0.098850574,0.232183908,"16939"
"Rusney Castillo","Red Sox (AAA)","—",2018,117,474,511,151,115,31,0,5,56,59,29,0,80,4,4,0,17,13,7,0.3185654,0.360078277,0.415611814,0.775690091,0.3481134584505264,0.056751467,0.156555772,"17016"
"Rusney Castillo","Red Sox (AAA)","—",2019,120,460,493,128,85,25,1,17,63,64,25,1,63,5,2,0,17,5,9,0.278260869,0.321138211,0.447826086,0.768964297,0.32986942583091877,0.050709939,0.127789046,"17016"
"Edmundo Sosa","Cardinals (AAA)","—",2019,118,453,496,132,92,18,5,17,70,62,17,0,96,16,6,4,9,2,3,0.291390728,0.335365853,0.465783664,0.801149517,0.3388394540160652,0.034274193,0.193548387,"17022"
"Alex Verdugo","Dodgers (AAA)","—",2018,91,343,379,113,84,19,0,10,44,44,34,2,47,1,1,0,11,8,2,0.329446064,0.390501319,0.472303206,0.862804525,0.38209152743417957,0.089709762,0.124010554,"17027"
"Dustin Fowler","Athletics (AAA)","—",2019,130,556,606,154,100,22,7,25,98,89,42,1,145,6,2,0,6,12,4,0.276978417,0.333333333,0.476618705,0.809952038,0.3407234632279262,0.06930693,0.239273927,"17098"
"Yasmany Tomas","Diamondbacks (AAA)","—",2019,102,405,431,122,66,24,3,29,63,82,22,1,110,3,1,0,14,2,0,0.301234567,0.341067285,0.590123456,0.931190741,0.37806610312572747,0.051044083,0.255220417,"17171"
"Bobby Bradley","Indians (AA)","—",2018,97,369,421,79,33,19,3,24,49,64,45,4,105,4,3,0,4,1,0,0.21409214,0.304038004,0.476964769,0.781002773,0.3416567471959322,0.106888361,0.249406175,"17278"
"Bobby Bradley","Indians (AAA)","—",2019,107,402,453,106,50,23,0,33,65,74,46,2,153,4,1,0,8,0,0,0.263681592,0.34437086,0.567164179,0.911535039,0.3789120095796437,0.101545253,0.337748344,"17278"
"Javy Guerra","Padres (AAA)","—",2018,122,430,464,96,56,18,9,13,52,55,27,1,166,0,1,6,12,2,0,0.223255813,0.268558951,0.397674418,0.666233369,0.2896816905269998,0.058189655,0.35775862,"17292"
"Cole Tucker","Pirates (AA)","—",2018,133,517,589,134,101,21,7,5,77,44,55,2,104,6,8,3,7,35,12,0.25918762,0.332764505,0.355899419,0.688663924,0.3151433131057922,0.093378607,0.176570458,"17326"
"Willi Castro","Indians (AA)","—",2018,97,371,410,91,64,20,2,5,55,39,28,1,84,3,1,7,3,13,4,0.245283018,0.302729528,0.350404312,0.65313384,0.2980408919094807,0.068292682,0.204878048,"17338"
"Willi Castro","Tigers (AAA)","—",2019,119,465,525,140,93,28,8,11,75,62,37,0,110,14,6,3,4,17,4,0.301075268,0.365900383,0.466666666,0.832567049,0.3605757948310896,0.07047619,0.209523809,"17338"
"Taylor Ward","Angels (AAA)","—",2019,106,421,512,129,67,34,1,27,102,71,80,1,101,9,1,0,7,11,5,0.306413301,0.426614481,0.58432304,1.010937521,0.4233486023603701,0.15625,0.197265625,"17548"
"Blake Trahan","Reds (AAA)","—",2018,129,444,510,109,89,17,1,2,55,31,49,2,104,5,0,12,12,6,3,0.245495495,0.327309236,0.301801801,0.629111037,0.2923898785825699,0.096078431,0.203921568,"17588"
"Blake Trahan","Reds (AAA)","—",2019,101,354,386,80,59,14,2,5,34,29,22,0,84,5,3,2,6,3,5,0.2259887,0.278645833,0.319209039,0.597854872,0.2664107678768535,0.056994818,0.21761658,"17588"
"Kevin Kramer","Pirates (AAA)","—",2018,129,476,527,148,95,35,3,15,73,59,38,1,127,5,5,3,4,13,5,0.310924369,0.364503816,0.491596638,0.856100454,0.3775317265472266,0.072106261,0.240986717,"17689"
"Kevin Kramer","Pirates (AAA)","—",2019,113,393,448,102,61,30,1,10,49,54,43,0,116,5,7,0,7,4,5,0.259541984,0.334821428,0.417302798,0.752124226,0.3280539154740317,0.095982142,0.258928571,"17689"
"Kevin Newman","Pirates (AAA)","—",2018,109,437,477,132,96,30,2,4,74,35,31,3,50,2,1,5,6,28,11,0.302059496,0.350318471,0.407322654,0.757641125,0.33846477259937513,0.064989517,0.104821802,"17696"
"Christin Stewart","Tigers (AAA)","—",2018,122,444,522,117,70,21,3,23,69,77,67,2,108,6,5,0,6,0,0,0.263513513,0.363984674,0.479729729,0.843714403,0.3734920036334258,0.12835249,0.206896551,"17714"
"Richie Martin","Athletics (AA)","—",2018,118,453,509,136,93,29,8,6,68,42,44,3,86,6,3,3,11,25,10,0.30022075,0.367588932,0.439293598,0.80688253,0.3606325088154014,0.086444007,0.168958742,"17736"
"Chris Shaw","Giants (AAA)","—",2018,101,394,422,102,55,21,2,24,55,65,21,0,144,7,0,0,9,0,0,0.258883248,0.308056872,0.505076142,0.813133014,0.3499388646740484,0.049763033,0.341232227,"17738"
"DJ Stewart","Orioles (AAA)","—",2018,116,421,490,99,61,24,2,12,59,55,54,4,103,8,7,0,7,11,4,0.235154394,0.328571428,0.387173396,0.715744824,0.3207912420539699,0.110204081,0.210204081,"17766"
"Braden Bishop","Mariners (AA)","—",2018,84,345,394,98,70,20,0,8,70,33,37,0,68,6,3,3,10,5,2,0.284057971,0.36061381,0.411594202,0.772208012,0.3508153446495076,0.093908629,0.172588832,"17806"
"Drew Jackson","Dodgers (AA)","—",2018,103,342,410,86,50,20,1,15,57,46,45,1,93,13,4,6,4,22,7,0.251461988,0.356435643,0.447368421,0.803804064,0.3605395675297115,0.109756097,0.226829268,"17807"
"Willie Calhoun","Rangers (AAA)","—",2018,108,432,470,127,86,32,0,9,66,47,32,5,47,6,0,0,10,4,0,0.293981481,0.351063829,0.430555555,0.781619384,0.34497500568307854,0.068085106,0.1,"17838"
"Brendan Rodgers","Rockies (AA)","—",2018,95,357,402,98,56,23,2,17,49,62,30,1,76,9,5,1,9,12,3,0.274509803,0.341645885,0.492997198,0.834643083,0.36872487142682076,0.074626865,0.189054726,"17907"
"Ian Happ","Cubs (AAA)","—",2019,99,359,429,87,52,18,1,16,66,53,65,0,113,4,1,0,0,9,2,0.242339832,0.363636363,0.431754874,0.795391237,0.34788016436539054,0.151515151,0.263403263,"17919"
"Isan Diaz","Marlins (AAA)","—",2019,102,377,435,115,66,21,2,26,89,70,49,3,96,7,0,2,4,5,4,0.305039787,0.394919168,0.578249336,0.973168504,0.40313561919123625,0.112643678,0.220689655,"17922"
"Sam Hilliard","Rockies (AAA)","—",2019,126,500,559,131,60,29,7,35,109,101,54,1,164,2,3,0,7,22,5,0.262,0.334525939,0.558,0.892525939,0.3632989016271407,0.096601073,0.293381037,"17954"
"Sam Hilliard","Rockies (AA)","—",2018,121,435,484,114,80,22,3,9,58,40,41,2,151,2,2,4,4,23,14,0.262068965,0.327083333,0.388505747,0.71558908,0.3241171904188819,0.084710743,0.311983471,"17954"
"Ty France","Padres (AA)","—",2018,112,415,479,109,68,22,2,17,66,77,33,2,70,25,5,1,18,3,4,0.262650602,0.349372384,0.448192771,0.797565155,0.35647361556521984,0.068893528,0.146137787,"17982"
"Austin Allen","Padres (AA)","—",2018,119,451,498,131,78,31,0,22,59,56,37,5,97,7,3,0,13,0,3,0.290465631,0.351405622,0.505543237,0.856948859,0.3745458557687957,0.074297188,0.194779116,"18083"
"Seth Brown","Athletics (AA)","—",2018,131,502,555,142,87,38,3,14,66,90,47,1,142,1,5,0,10,5,0,0.282868525,0.342342342,0.454183266,0.796525608,0.35334624667460307,0.084684684,0.255855855,"18171"
"Seth Brown","Athletics (AAA)","—",2019,112,451,500,134,62,29,6,37,101,104,38,1,127,4,7,0,3,8,1,0.297117516,0.352,0.634146341,0.986146341,0.393693271643652,0.076,0.254,"18171"
"Edwin Rios","Dodgers (AAA)","—",2019,104,393,444,106,50,23,2,31,72,91,37,0,153,8,6,0,3,2,2,0.269720101,0.34009009,0.575063613,0.915153703,0.3709501187812101,0.083333333,0.344594594,"18316"
"Kyle Tucker","Astros (AAA)","—",2019,125,463,536,123,60,26,3,34,92,97,60,1,116,6,5,0,6,30,5,0.265658747,0.353932584,0.555075593,0.909008177,0.3729083004632989,0.111940298,0.21641791,"18345"
"Kyle Tucker","Astros (AAA)","—",2018,100,407,465,135,81,27,3,24,86,93,48,2,84,2,6,1,11,20,4,0.331695331,0.399568034,0.589680589,0.989248623,0.42257151104622964,0.103225806,0.180645161,"18345"
"Trent Grisham","Brewers (AA)","—",2018,107,335,405,78,59,10,2,7,45,31,63,0,87,2,2,3,6,11,3,0.23283582,0.355721393,0.337313432,0.693034825,0.3283947563883084,0.155555555,0.214814814,"18564"
"Jared Walsh","Angels (AAA)","—",2019,98,382,454,124,58,30,0,36,90,86,59,0,115,9,4,0,8,0,0,0.324607329,0.422907488,0.685863874,1.108771362,0.4476497320351622,0.129955947,0.253303964,"18607"
"Josh Naylor","Padres (AA)","—",2018,128,501,574,149,109,22,1,17,72,74,64,8,69,7,2,0,10,5,5,0.297405189,0.383275261,0.447105788,0.830381049,0.37090413098621705,0.111498257,0.120209059,"18839"
"Danny Mendick","White Sox (AA)","—",2018,132,453,529,112,73,25,0,14,62,59,57,0,90,10,7,2,6,20,10,0.247240618,0.339658444,0.395143487,0.734801931,0.33731205368403916,0.107750472,0.170132325,"18889"
"Danny Mendick","White Sox (AAA)","—",2019,133,477,558,133,89,26,1,17,75,64,66,0,96,5,7,3,20,19,8,0.278825995,0.367567567,0.444444444,0.812012011,0.35509050418664745,0.118279569,0.17204301,"18889"
"Andres Blanco","Braves (AAA)","—",2019,118,454,530,119,76,23,1,19,78,61,57,0,109,17,2,0,13,2,4,0.262114537,0.364150943,0.442731277,0.80688222,0.3548396092540813,0.107547169,0.205660377,"1907"
"Zack Collins","White Sox (AA)","—",2018,122,418,531,98,58,24,1,15,58,68,101,2,158,3,7,2,6,5,0,0.23444976,0.381852551,0.40430622,0.786158771,0.3630509435338811,0.190207156,0.297551789,"19181"
"Cavan Biggio","Blue Jays (AA)","—",2018,132,449,563,113,59,23,5,26,80,99,100,4,148,5,8,1,2,20,8,0.251670378,0.387900355,0.498886414,0.886786769,0.3927244160551324,0.177619893,0.262877442,"19252"
"Jose Miguel Fernandez","Angels (AAA)","—",2018,91,357,394,119,82,19,1,17,66,59,33,3,34,4,0,0,11,2,2,0.333333333,0.395939086,0.535014005,0.930953091,0.40535970722013115,0.083756345,0.086294416,"19254"
"Adolis Garcia","Cardinals (AAA)","—",2018,112,406,428,104,53,25,4,22,62,71,14,0,99,2,5,1,5,10,3,0.256157635,0.281030444,0.5,0.781030444,0.3307433191172133,0.03271028,0.231308411,"19287"
"Adolis Garcia","Cardinals (AAA)","—",2019,132,491,529,124,64,22,6,32,96,96,22,0,159,13,2,1,5,14,10,0.252545824,0.301136363,0.517311608,0.818447971,0.33442997763102705,0.041587901,0.300567107,"19287"
"Nick Solak","Rays (AA)","—",2018,126,478,565,135,96,17,3,19,91,76,68,0,112,14,5,0,6,21,6,0.282426778,0.384070796,0.449790794,0.83386159,0.38038670425921417,0.120353982,0.198230088,"19294"
"Donnie Walton","Mariners (AA)","—",2019,124,480,558,144,108,22,3,11,72,50,63,0,72,10,3,2,9,10,13,0.3,0.390287769,0.427083333,0.817371102,0.37338700858380297,0.112903225,0.129032258,"19314"
"Matt Thaiss","Angels (AAA)","—",2018,85,368,400,102,62,24,6,10,54,51,28,0,68,1,3,0,11,6,3,0.277173913,0.3275,0.456521739,0.784021739,0.34231754049658775,0.07,0.17,"19318"
"Bryan Reynolds","Pirates (AA)","—",2018,88,331,383,100,72,18,3,7,56,46,43,3,73,3,6,0,8,4,4,0.302114803,0.381201044,0.438066465,0.819267509,0.36765084533314957,0.11227154,0.190600522,"19326"
"Jake Rogers","Tigers (AA)","—",2018,99,352,408,77,44,15,1,17,57,56,41,0,112,6,7,2,8,7,1,0.21875,0.305418719,0.411931818,0.717350537,0.32239934728650627,0.100490196,0.274509803,"19452"
"Tommy Edman","Cardinals (AA)","—",2018,109,452,498,135,103,23,3,6,71,36,35,0,76,3,4,4,4,27,5,0.298672566,0.350202429,0.402654867,0.752857296,0.3403829596785881,0.070281124,0.152610441,"19470"
"Kyle Lewis","Mariners (AA)","—",2019,122,457,517,120,82,25,2,11,61,62,56,1,152,1,3,0,5,3,2,0.262582056,0.342359767,0.398249452,0.740609219,0.3365819731424021,0.108317214,0.294003868,"19508"
"Nate Lowe","Rays (AAA)","—",2019,93,329,406,95,55,24,0,16,63,63,72,1,82,4,1,0,11,1,0,0.288753799,0.421182266,0.507598784,0.92878105,0.4039176521477876,0.177339901,0.201970443,"19566"
"Bo Bichette","Blue Jays (AA)","—",2018,131,539,595,154,93,43,7,11,95,74,48,1,101,2,5,1,13,32,11,0.285714285,0.343434343,0.452690166,0.796124509,0.35494587775225583,0.080672268,0.169747899,"19612"
"Sheldon Neuse","Athletics (AAA)","—",2019,126,498,560,158,98,31,2,27,99,102,56,1,132,4,2,0,9,3,3,0.317269076,0.389285714,0.550200803,0.939486517,0.39377601596665085,0.1,0.235714285,"19635"
"Sheldon Neuse","Athletics (AAA)","—",2018,135,499,537,131,97,26,3,5,48,55,32,1,172,0,5,1,6,4,1,0.26252505,0.304104477,0.356713426,0.660817903,0.2953604166752824,0.059590316,0.320297951,"19635"
"Michael Brosseau","Rays (AA)","—",2018,104,370,417,97,57,24,3,13,53,61,29,2,74,10,7,1,4,11,4,0.262162162,0.326923076,0.448648648,0.775571724,0.3457490479312657,0.069544364,0.177458033,"19683"
"Jake Noll","Nationals (AAA)","—",2019,118,456,489,130,95,24,0,11,69,54,26,0,89,4,3,0,12,5,2,0.285087719,0.327198364,0.410087719,0.737286083,0.31862006987043195,0.053169734,0.182004089,"19703"
"Fernando Tatis Jr.","Padres (AA)","—",2018,88,353,394,101,59,22,4,16,77,43,33,1,109,6,2,0,8,16,5,0.28611898,0.355329949,0.507082152,0.862412101,0.37939631256438394,0.083756345,0.276649746,"19709"
"Josh Rojas","Astros (AA)","—",2018,106,390,451,98,64,23,4,7,64,45,53,1,76,1,6,1,9,26,14,0.251282051,0.337777777,0.384615384,0.722393161,0.3273972855644396,0.117516629,0.168514412,"19734"
"Abraham Toro","Astros (AA)","—",2019,98,376,435,115,73,22,4,16,65,70,48,2,77,8,3,0,3,4,1,0.305851063,0.393103448,0.513297872,0.90640132,0.4022286373252957,0.110344827,0.177011494,"19844"
"Carter Kieboom","Nationals (AAA)","—",2019,109,412,494,125,82,24,3,16,79,79,68,1,100,9,5,0,11,5,2,0.303398058,0.408906882,0.492718446,0.901625328,0.3884484264961846,0.137651821,0.202429149,"19958"
"Tres Barrera","Nationals (AA)","—",2019,101,357,403,89,58,23,0,8,42,46,36,1,69,5,4,1,9,1,2,0.249299719,0.323383084,0.38095238,0.704335464,0.32115631240264436,0.089330024,0.17121588,"19977"
"Gregor Blanco","Mets (AAA)","—",2019,118,362,426,89,60,13,3,13,59,43,52,1,94,2,6,4,4,11,8,0.245856353,0.338862559,0.406077348,0.744939907,0.3265054577036878,0.122065727,0.220657276,"3123"
"Rene Rivera","Mets (AAA)","—",2019,97,355,396,90,52,13,0,25,53,73,31,0,103,5,4,1,16,0,0,0.253521126,0.318987341,0.50140845,0.820395791,0.3454344257523742,0.078282828,0.26010101,"3648"
"Gorkys Hernandez","Red Sox (AAA)","—",2019,123,430,504,94,61,14,3,16,75,53,62,0,146,4,6,2,8,20,6,0.218604651,0.318725099,0.376744186,0.695469285,0.3082716264335283,0.123015873,0.289682539,"4146"
"Kristopher Negron","Diamondbacks (AAA)","—",2018,118,371,425,105,68,17,5,15,71,45,43,0,121,8,2,1,9,10,3,0.283018867,0.367924528,0.477088948,0.845013476,0.37280613296436815,0.10117647,0.284705882,"5306"
"Alex Liddi","Royals (AA)","—",2018,107,393,422,97,53,18,3,23,54,72,25,2,126,2,1,1,9,4,3,0.246819338,0.294536817,0.483460559,0.777997376,0.33854823422602653,0.059241706,0.298578199,"5411"
"Steve Lombardozzi","Athletics (AAA)","—",2018,120,412,480,100,81,15,3,1,67,42,51,2,64,2,9,6,11,4,7,0.242718446,0.32278481,0.300970873,0.623755683,0.2887317605190358,0.10625,0.133333333,"5422"
"Abraham Almonte","Diamondbacks (AAA)","—",2019,91,319,382,86,32,33,4,17,78,59,60,1,70,0,3,0,4,12,3,0.269592476,0.382198952,0.55799373,0.940192682,0.3892941463963566,0.157068062,0.183246073,"5486"
"Corban Joseph","Athletics (AAA)","—",2019,97,383,425,142,90,35,4,13,63,73,33,1,46,4,5,0,7,0,0,0.37075718,0.42117647,0.584856396,1.006032866,0.4211611056102897,0.077647058,0.108235294,"5503"
"Corban Joseph","Orioles (AA)","—",2018,122,459,523,143,94,30,2,17,73,68,52,1,43,3,6,3,10,8,2,0.31154684,0.38076923,0.496732026,0.877501256,0.3903650944632602,0.099426386,0.082217973,"5503"
"Ruben Tejada","Orioles (AAA)","—",2018,101,352,392,81,61,18,0,2,34,34,24,0,69,8,4,4,14,5,0,0.230113636,0.291237113,0.298295454,0.589532567,0.2716014987414645,0.061224489,0.176020408,"5519"
"Cristhian Adames","Marlins (AAA)","—",2018,122,449,498,121,93,18,3,7,58,57,38,1,67,1,6,4,17,6,3,0.26948775,0.323886639,0.369710467,0.693597106,0.31111511545780945,0.07630522,0.134538152,"6013"
"Irving Falu","Nationals (AAA)","—",2018,108,381,420,105,83,16,2,4,45,53,34,1,32,2,2,1,12,12,4,0.275590551,0.336515513,0.359580052,0.696095565,0.31607324284229554,0.08095238,0.076190476,"6165"
"Brandon Barnes","Indians (AAA)","—",2018,132,498,566,136,81,39,2,14,75,81,47,0,152,12,5,2,8,19,5,0.273092369,0.346975088,0.4437751,0.790750188,0.35302111729184077,0.083038869,0.268551236,"629"
"Brandon Barnes","Indians (AAA)","—",2019,94,376,420,102,53,25,0,24,64,77,33,1,109,6,5,0,10,9,1,0.271276595,0.335714285,0.529255319,0.864969604,0.3620093675388072,0.078571428,0.259523809,"629"
"Alcides Escobar","White Sox (AAA)","—",2019,96,367,405,105,67,28,0,10,52,70,32,1,64,2,4,0,8,6,2,0.286103542,0.343209876,0.444141689,0.787351565,0.34019070317839634,0.079012345,0.158024691,"6310"
"Jim Adduci","Cubs (AAA)","—",2019,105,359,386,108,73,23,0,12,59,58,21,1,89,1,4,1,7,9,4,0.300835654,0.337662337,0.465181058,0.802843395,0.33878858340904117,0.054404145,0.230569948,"6448"
"Eric Campbell","Athletics (AAA)","—",2019,94,333,394,92,52,24,0,16,64,65,54,0,68,4,2,1,12,6,3,0.276276276,0.381679389,0.492492492,0.874171881,0.37389648324660674,0.137055837,0.172588832,"6938"
"Eric Campbell","Marlins (AAA)","—",2018,95,326,402,102,73,21,2,6,54,68,58,1,61,9,9,0,8,8,4,0.312883435,0.420398009,0.444785276,0.865183285,0.38904929428623797,0.144278606,0.151741293,"6938"
"Matt Davidson","Rangers (AAA)","—",2019,124,469,528,124,67,24,0,33,74,101,42,2,151,13,4,0,5,1,0,0.264392324,0.339015151,0.526652452,0.865667603,0.35689679037482114,0.079545454,0.285984848,"7226"
"Jake Elmore","Pirates (AAA)","—",2019,109,367,414,118,81,31,0,6,56,35,37,5,55,5,4,1,11,3,8,0.321525885,0.3874092,0.455040871,0.842450071,0.36517298908210266,0.08937198,0.132850241,"7290"
"Jake Elmore","White Sox (AAA)","—",2018,100,329,394,95,75,18,1,1,47,27,55,0,58,6,3,1,13,11,2,0.288753799,0.396946564,0.358662613,0.755609177,0.3509265017570127,0.139593908,0.147208121,"7290"
"Sean Kazmar Jr.","Braves (AAA)","—",2019,108,381,424,103,68,21,2,12,55,61,32,0,56,6,5,0,16,1,1,0.270341207,0.332547169,0.430446194,0.762993363,0.3309442589305482,0.075471698,0.132075471,"7349"
"Shane Peterson","Padres (AAA)","—",2018,126,426,467,122,77,31,3,11,61,74,35,2,113,2,1,2,6,1,0,0.286384976,0.342672413,0.450704225,0.793376638,0.3485051699272998,0.074946466,0.241970021,"7423"
"Ty Kelly","Mets (AAA)","—",2018,108,370,424,96,59,24,5,8,60,52,48,0,92,2,0,4,6,2,1,0.259459459,0.347619047,0.416216216,0.763835263,0.3427224944035212,0.113207547,0.216981132,"7740"
"Ryan Flaherty","Indians (AAA)","—",2019,113,414,486,109,65,23,2,19,66,73,65,6,121,3,3,1,8,2,2,0.263285024,0.364948453,0.466183574,0.831132027,0.3563746439141371,0.133744855,0.248971193,"7888"
"Wilin Rosario","Twins (AAA)","—",2019,105,413,447,124,80,24,0,20,71,91,23,0,77,4,5,0,14,2,1,0.30024213,0.339325842,0.503631961,0.842957803,0.3572715925366691,0.051454138,0.172259507,"8002"
"Dean Anna","Phillies (AAA)","—",2018,122,446,531,121,96,20,4,1,73,34,51,2,56,18,3,12,5,9,5,0.271300448,0.366795366,0.340807174,0.70760254,0.3275116028249726,0.096045197,0.105461393,"8353"
"Pedro Florimon","Braves (AAA)","—",2019,120,407,475,108,77,15,4,12,62,68,60,0,135,2,6,0,14,2,1,0.265356265,0.357894736,0.41031941,0.768214146,0.33948720517911407,0.126315789,0.284210526,"8385"
"Gordon Beckham","Mariners (AAA)","—",2018,94,358,425,108,73,24,1,10,64,51,57,0,52,5,5,0,13,6,2,0.301675977,0.4,0.458100558,0.858100558,0.3838042421901927,0.134117647,0.122352941,"9015"
"Danny Espinosa","Mets (AAA)","—",2019,129,473,542,121,74,27,0,20,75,84,51,3,132,10,5,3,13,17,4,0.255813953,0.337662337,0.4397463,0.777408637,0.335522191293204,0.09409594,0.243542435,"9219"
"Adam Rosales","Indians (AAA)","—",2018,114,380,428,91,50,22,1,18,52,61,38,2,94,5,5,0,6,3,3,0.239473684,0.313084112,0.444736842,0.757820954,0.3342582510670586,0.088785046,0.219626168,"9682"
"Brandon Snyder","Rays (AAA)","—",2018,106,387,438,98,54,24,2,18,56,60,42,0,146,4,5,0,6,2,0,0.253229974,0.328767123,0.465116279,0.793883402,0.3509480561295601,0.09589041,0.333333333,"9856"
"Brandon Snyder","Nationals (AAA)","—",2019,116,417,458,107,52,24,0,31,75,80,26,1,153,11,4,0,11,3,1,0.256594724,0.31441048,0.537170263,0.851580743,0.34619741653717845,0.056768558,0.334061135,"9856"
"Ivan De Jesus Jr.","Red Sox (AAA)","—",2018,97,349,394,91,71,16,0,4,33,31,32,0,69,7,5,1,17,2,3,0.260744985,0.330788804,0.340974212,0.671763016,0.3078310635253673,0.081218274,0.175126903,"9886"
"Luis Gonzalez","White Sox (AA)","—",2019,126,473,535,117,86,18,4,9,63,59,47,1,89,5,10,0,8,17,9,0.247357293,0.31588785,0.359408033,0.675295883,0.3111480260163211,0.087850467,0.16635514,"sa3002721"
"Alan Trejo","Rockies (AA)","—",2019,125,437,476,106,71,20,0,15,45,49,25,0,105,5,2,7,14,5,4,0.242562929,0.289978678,0.391304347,0.681283025,0.309176917142197,0.052521008,0.220588235,"sa3002726"
"Mason McCoy","Orioles (AA)","—",2019,105,429,471,114,92,13,7,2,60,31,36,0,84,3,1,2,9,10,3,0.265734265,0.326226012,0.342657342,0.668883354,0.30790779865118484,0.076433121,0.178343949,"sa3002758"
"Brock Lundquist","Blue Jays (AA)","—",2019,108,370,413,86,57,20,3,6,44,50,37,0,105,4,2,0,9,7,5,0.232432432,0.307506053,0.351351351,0.658857404,0.3032597711819425,0.089588377,0.254237288,"sa3002834"
"Evan Mendoza","Cardinals (AA)","—",2018,98,366,402,93,74,12,2,5,36,26,30,1,77,3,1,2,8,1,1,0.25409836,0.315,0.338797814,0.653797814,0.2996925457677148,0.074626865,0.191542288,"sa3002836"
"Daulton Varsho","Diamondbacks (AA)","—",2019,108,396,452,119,72,25,4,18,85,58,42,1,63,10,4,0,3,21,5,0.30050505,0.378318584,0.52020202,0.898520604,0.40453579169419285,0.092920353,0.13938053,"sa3002838"
"Brent Rooker","Twins (AA)","—",2018,130,503,568,128,70,32,4,22,72,79,56,3,150,5,4,0,15,6,1,0.254473161,0.332746478,0.465208747,0.797955225,0.3561978614435787,0.098591549,0.264084507,"sa3003172"
"Laz Rivera","White Sox (AA)","—",2019,121,424,455,105,80,22,1,2,43,39,17,0,81,7,2,5,6,10,11,0.247641509,0.286666666,0.318396226,0.605062892,0.2806556220849355,0.037362637,0.178021978,"sa3004128"
"Rylan Bannon","Orioles (AA)","—",2019,110,388,444,99,65,22,4,8,45,42,47,1,72,7,1,1,11,8,4,0.255154639,0.34537246,0.394329896,0.739702356,0.3387754426013291,0.105855855,0.162162162,"sa3004162"
"Bligh Madris","Pirates (AA)","—",2019,132,457,514,119,83,26,2,8,50,55,43,3,99,2,4,4,7,3,4,0.260393873,0.324110671,0.378555798,0.702666469,0.3183620953654674,0.083657587,0.192607003,"sa3004165"
"Zach Reks","Dodgers (AAA)","—",2019,89,331,385,94,55,19,1,19,57,71,48,0,104,5,1,0,3,2,0,0.283987915,0.381818181,0.519637462,0.901455643,0.38151403696506053,0.124675324,0.27012987,"sa3004166"
"Matthew Batten","Padres (AAA)","—",2019,109,354,393,106,77,20,3,6,59,48,28,1,86,3,5,3,7,7,8,0.299435028,0.351282051,0.423728813,0.775010864,0.3348995496190912,0.071246819,0.218829516,"sa3004179"
"Chad Spanberger","Blue Jays (AA)","—",2019,122,431,480,102,59,29,1,13,46,59,43,1,117,3,3,0,11,4,3,0.236658932,0.308333333,0.399071925,0.707405258,0.32078437653364367,0.089583333,0.24375,"sa3004242"
"Drew Waters","Braves (AA)","—",2019,108,420,454,134,85,35,9,5,63,41,28,1,121,4,2,0,3,13,6,0.319047619,0.365638766,0.48095238,0.846591146,0.38209662676910167,0.061674008,0.266519823,"sa3004378"
"Drew Ellis","Diamondbacks (AA)","—",2019,118,379,451,89,52,23,0,14,57,63,63,0,109,3,5,1,8,0,3,0.234828496,0.344444444,0.406332453,0.750776897,0.3473487664593591,0.139689578,0.241685144,"sa3004687"
"Brett Netzer","Red Sox (AA)","—",2019,130,454,512,112,79,24,1,8,56,50,45,1,128,5,3,5,5,3,4,0.246696035,0.319526627,0.356828193,0.67635482,0.3106807650549138,0.087890625,0.25,"sa3004804"
"Jared Young","Cubs (AA)","—",2019,123,455,504,107,80,21,1,5,44,57,33,1,106,9,5,2,9,5,2,0.235164835,0.296812749,0.318681318,0.615494067,0.286934407171375,0.06547619,0.21031746,"sa3004937"
"Joe Dunand","Marlins (AA)","—",2019,130,462,525,112,81,25,1,5,44,42,38,1,119,15,10,0,8,2,1,0.242424242,0.314285714,0.333333333,0.647619047,0.3015703011787575,0.072380952,0.226666666,"sa3005360"
